x,y,z,q0,q1,q2,q3,U,Fx,Fy,Fz,Tx,Ty,Tz
   -0.583333    ,   -2.416667    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.050801696e-17                  ,-4.219585100e-16,1.434658934e-15 ,8.973866155e-16 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284777661e-15                  ,-1.338310064e-14,4.550254217e-14 ,2.408934175e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,-2.152428266e-13,7.318256103e-13 ,3.013399563e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510826e-13                  ,-1.728657110e-12,5.877434174e-12 ,1.728657110e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,-6.932591929e-12,2.357081256e-11 ,4.159555157e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,-1.388318233e-11,4.720281993e-11 ,2.776636466e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,-1.388318233e-11,4.720281993e-11 ,-2.776636466e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,-6.932591929e-12,2.357081256e-11 ,-4.159555157e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510826e-13                  ,-1.728657110e-12,5.877434174e-12 ,-1.728657110e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331133e-14                  ,-2.152428264e-13,7.318256096e-13 ,-3.013399569e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284772873e-15                  ,-1.338305076e-14,4.550237260e-14 ,-2.408949138e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.988957483e-17                  ,-4.155164044e-16,1.412755775e-15 ,-9.141360898e-16,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.184421282e-19                  ,-6.442105503e-18,2.190315871e-17 ,-1.674947431e-17,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.787902904e-21                  ,-4.987398858e-20,1.695715612e-19 ,-1.496219657e-19,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.416667    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.850965026e-23                  ,-1.928088569e-22,6.555501134e-22 ,-6.555501134e-22,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.787902904e-21                  ,-4.987398858e-20,1.496219657e-19 ,1.695715612e-19 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.238489863e-18                  ,-1.290093607e-17,3.870280822e-17 ,3.870280822e-17 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728153e-16                  ,-1.666383492e-15,4.999150477e-15 ,4.332597080e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.031826147e-14                  ,-1.074818903e-13,3.224456710e-13 ,2.364601587e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.323330092e-13                  ,-3.461802179e-12,1.038540654e-11 ,6.231243923e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991771e-12                  ,-5.567699761e-11,1.670309928e-10 ,7.794779665e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292667116e-11                  ,-4.471528246e-10,1.341458474e-09 ,4.471528246e-10 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721527608e-10                  ,-1.793257925e-09,5.379773776e-09 ,1.075954755e-09 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.447524666e-10                  ,-3.591171527e-09,1.077351458e-08 ,7.182343055e-10 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.447524666e-10                  ,-3.591171527e-09,1.077351458e-08 ,-7.182343055e-10,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721527608e-10                  ,-1.793257925e-09,5.379773776e-09 ,-1.075954755e-09,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292667116e-11                  ,-4.471528246e-10,1.341458474e-09 ,-4.471528246e-10,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991775e-12                  ,-5.567699766e-11,1.670309930e-10 ,-7.794779648e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.323342477e-13                  ,-3.461815080e-12,1.038544524e-11 ,-6.231205220e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.047823429e-14                  ,-1.091482738e-13,3.274448215e-13 ,-2.321275616e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.047823429e-14                  ,-1.091482738e-13,3.274448215e-13 ,2.321275616e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.323342477e-13                  ,-3.461815080e-12,1.038544524e-11 ,6.231205220e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991775e-12                  ,-5.567699766e-11,1.670309930e-10 ,7.794779648e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292667116e-11                  ,-4.471528246e-10,1.341458474e-09 ,4.471528246e-10 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721527608e-10                  ,-1.793257925e-09,5.379773776e-09 ,1.075954755e-09 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.447524666e-10                  ,-3.591171527e-09,1.077351458e-08 ,7.182343055e-10 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.447524666e-10                  ,-3.591171527e-09,1.077351458e-08 ,-7.182343055e-10,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.721527608e-10                  ,-1.793257925e-09,5.379773776e-09 ,-1.075954755e-09,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292667116e-11                  ,-4.471528246e-10,1.341458474e-09 ,-4.471528246e-10,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991771e-12                  ,-5.567699761e-11,1.670309928e-10 ,-7.794779665e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.323330092e-13                  ,-3.461802179e-12,1.038540654e-11 ,-6.231243923e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.031826147e-14                  ,-1.074818903e-13,3.224456710e-13 ,-2.364601587e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728153e-16                  ,-1.666383492e-15,4.999150477e-15 ,-4.332597080e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.238489863e-18                  ,-1.290093607e-17,3.870280822e-17 ,-3.870280822e-17,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.250000    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.787902904e-21                  ,-4.987398858e-20,1.496219657e-19 ,-1.695715612e-19,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.184421282e-19                  ,-6.442105503e-18,1.674947431e-17 ,2.190315871e-17 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728153e-16                  ,-1.666383492e-15,4.332597080e-15 ,4.999150477e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331133e-14                  ,-2.152428264e-13,5.596313485e-13 ,5.596313485e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,-1.388318233e-11,3.609627406e-11 ,3.054300113e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292667116e-11                  ,-4.471528246e-10,1.162597344e-09 ,8.048750843e-10 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.903999835e-10                  ,-7.191666495e-09,1.869833289e-08 ,1.006833309e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.544736893e-09                  ,-5.775767597e-08,1.501699575e-07 ,5.775767597e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.223656618e-08                  ,-2.316308977e-07,6.022403341e-07 ,1.389785386e-07 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086319e-08                  ,-4.638631582e-07,1.206044211e-06 ,9.277263165e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086319e-08                  ,-4.638631582e-07,1.206044211e-06 ,-9.277263165e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.223656618e-08                  ,-2.316308977e-07,6.022403341e-07 ,-1.389785386e-07,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.544736893e-09                  ,-5.775767597e-08,1.501699575e-07 ,-5.775767597e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.903999842e-10                  ,-7.191666502e-09,1.869833290e-08 ,-1.006833307e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292683113e-11                  ,-4.471544910e-10,1.162601677e-09 ,-8.048700851e-10,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.353448815e-12                  ,-1.409842516e-11,3.665590541e-11 ,-2.998336978e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.353448815e-12                  ,-1.409842516e-11,3.665590541e-11 ,2.998336978e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292683113e-11                  ,-4.471544910e-10,1.162601677e-09 ,8.048700851e-10 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.903999842e-10                  ,-7.191666502e-09,1.869833290e-08 ,1.006833307e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.544736893e-09                  ,-5.775767597e-08,1.501699575e-07 ,5.775767597e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.223656618e-08                  ,-2.316308977e-07,6.022403341e-07 ,1.389785386e-07 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086319e-08                  ,-4.638631582e-07,1.206044211e-06 ,9.277263165e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086319e-08                  ,-4.638631582e-07,1.206044211e-06 ,-9.277263165e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.223656618e-08                  ,-2.316308977e-07,6.022403341e-07 ,-1.389785386e-07,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.544736893e-09                  ,-5.775767597e-08,1.501699575e-07 ,-5.775767597e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.903999835e-10                  ,-7.191666495e-09,1.869833289e-08 ,-1.006833309e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.292667116e-11                  ,-4.471528246e-10,1.162597344e-09 ,-8.048750843e-10,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,-1.388318233e-11,3.609627406e-11 ,-3.054300113e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331133e-14                  ,-2.152428264e-13,5.596313485e-13 ,-5.596313485e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728153e-16                  ,-1.666383492e-15,4.332597080e-15 ,-4.999150477e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -2.083333    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.184421282e-19                  ,-6.442105503e-18,1.674947431e-17 ,-2.190315871e-17,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.988957483e-17                  ,-4.155164044e-16,9.141360898e-16 ,1.412755775e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.031826147e-14                  ,-1.074818903e-13,2.364601587e-13 ,3.224456710e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,-1.388318233e-11,3.054300113e-11 ,3.609627406e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.596478904e-11                  ,-8.954665525e-10,1.970026415e-09 ,1.970026415e-09 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.768774285e-09                  ,-2.884139880e-08,6.345107736e-08 ,5.191451784e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086319e-08                  ,-4.638631582e-07,1.020498948e-06 ,6.494084215e-07 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.576360456e-07                  ,-3.725375475e-06,8.195826046e-06 ,3.725375475e-06 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.434260588e-06                  ,-1.494021446e-05,3.286847181e-05 ,8.964128676e-06 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.872244820e-06                  ,-2.991921688e-05,6.582227713e-05 ,5.983843375e-06 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.872244820e-06                  ,-2.991921688e-05,6.582227713e-05 ,-5.983843375e-06,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.434260588e-06                  ,-1.494021446e-05,3.286847181e-05 ,-8.964128676e-06,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.576360456e-07                  ,-3.725375475e-06,8.195826046e-06 ,-3.725375475e-06,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086323e-08                  ,-4.638631586e-07,1.020498949e-06 ,-6.494084201e-07,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.768784603e-09                  ,-2.884150628e-08,6.345131382e-08 ,-5.191419540e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.729757454e-11                  ,-9.093497348e-10,2.000569417e-09 ,-1.933930141e-09,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.729757454e-11                  ,-9.093497348e-10,2.000569417e-09 ,1.933930141e-09 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.768784603e-09                  ,-2.884150628e-08,6.345131382e-08 ,5.191419540e-08 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086323e-08                  ,-4.638631586e-07,1.020498949e-06 ,6.494084201e-07 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.576360456e-07                  ,-3.725375475e-06,8.195826046e-06 ,3.725375475e-06 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.434260588e-06                  ,-1.494021446e-05,3.286847181e-05 ,8.964128676e-06 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.872244820e-06                  ,-2.991921688e-05,6.582227713e-05 ,5.983843375e-06 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.872244820e-06                  ,-2.991921688e-05,6.582227713e-05 ,-5.983843375e-06,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.434260588e-06                  ,-1.494021446e-05,3.286847181e-05 ,-8.964128676e-06,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.576360456e-07                  ,-3.725375475e-06,8.195826046e-06 ,-3.725375475e-06,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.453086319e-08                  ,-4.638631582e-07,1.020498948e-06 ,-6.494084215e-07,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.768774285e-09                  ,-2.884139880e-08,6.345107736e-08 ,-5.191451784e-08,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.596478904e-11                  ,-8.954665525e-10,1.970026415e-09 ,-1.970026415e-09,   0.00000000   ,   0.00000000   ,   0.00000000   
   -0.583333    ,   -1.916667    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,-1.388318233e-11,3.054300113e-11 ,-3.609627406e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
